idTweet,fullText,Polaridad
1482186304007946240,"La mejor noticia del día:el Presidente @LassoGuillermo desencajona la consulta por la cual votó un 53% ;la reducirá a transformar la Justicia y a la Reforma Laboral…por ahora. Fecha:febrero 2023,junto a las elecciones."
1482040427746402305,"Nuestro Presidente @LassoGuillermo con el ex Presidente de EEUU @BillClinton, en la firma de la nueva Reserva Marina de Galapagos 🐢

Así se construye un mejor mundo
 🇪🇨🤝🇺🇸

El Presidente lo ofreció en Glasgow, y ahora CUMPLIDO 💪 https://t.co/6x2wMNzC4G"
1482146366759612419,"Avanzamos en nuestra propuesta de conformar el área protegida marina más grande del mundo, y se ratifica con la firma del Decreto del Presidente @LassoGuillermo. Coincidimos con el Expresidente🇺🇸, @BillClinton, en trabajar por un mejor mañana, protegiendo la biodiversidad. https://t.co/GXymlFxTEV"
1482791341864239107,"@wgomezr @LassoGuillermo Seguiré insistiendo , las barbaridades del presidente muchos las tenemos claridad, pero lo que no entendemos es que sto no es farándula es la vida real, publique una ley o propuesta planteada para resolver las cagadas del presidente este y será mejor que el ."
1482774941653245959,"@ErmelRosario Bien merecido tenemos vivir ésta  pesadilla por ser tan ingratos,mal agradecidos,por tanto odio a un hombre que transformó éste país @MashiRafael Siempre será recordado por ser el mejor presidente que tuvo #Ecuador Mientras que @LassoGuillermo lo contrario 🤷🏼‍♀️"
1482754066883264522,"@larryyumibandam @LassoGuillermo Es obvio que el administrador actual debe decir que su trabajo es el mejor; al parecer no vieron toda la entrevista, el actual presidente del Pacífico entre otras cosas indicó que es bueno vender, y como no pensar así si al final es puesto por el gobierno privatizador"
1482745171703910412,"@RoqueOrdone @MashiRafael @Lenin @LassoGuillermo @RC5Oficial @marcelaguinaga @dorissoliz @FaustoJarrinT @pabelml @PaolaCabezasC @IvanAbrilRC @jotalloretv @MoniPalaciosZ @virgiliohernand @kukyrojas @RicardoPatinoEC El mejor presidente del mundo   al que le duele  le duele Rafael  sera y es el mejor del Ecua  saludos Buenos dias amigos que este dia sea el mejor para usted y su familia  https://t.co/APHwRhdfHe
  en vivo   sus exitos por https://t.co/V9srk2AENJ"
1472954109154242566,"Sr. Presidente @LassoGuillermo parecería que la burocracia soberana no sabe que 100%x0=0; que el gas asociado tiene valor; que es mejor económica y ambientalmente industrializarlo y solo entonces satisfacer mayor demanda con importación, que no es juego suma cero. Ministro? Zzzz!"
1482102393139511300,"@MLAlcivar Ojalá su esposo @LassoGuillermo vete esa ley criminal. El es el Presidente y debe ser fuerte para tomar las mejores decisiones para el país, y el aborto no es la mejor decisión para el país. Es una decisión irresponsable y criminal, que va atraer más problemas que soluciones."
1482698900020596737,"@NotiViralesEc @LassoGuillermo  este man ni le eso
Ni le importa lo que pase lo que quiere es evadir impuestos siendo presidente tanto millones que tendrá este banquero que invierta también para Ecuador armar a la policía por qué el delincuente está más capacitado y mejor armado"
1482668728806486023,"Felicitaciones al presidente @LassoGuillermo por fin la Consulta Popular para el cambio y la reinstitucionalizacion de la Justicia ….
LO MEJOR, QUE SE VALLAN TODOS"
1482583416394686465,@LassoGuillermo acertaste y lo sigues acertando que @MashiRafael fue el mejor presidente 😉 https://t.co/6SmZBheta7
1482545169446498304,@exactodigital El Presidente @LassoGuillermo está cambiando el futuro de las Galápagos al extender las Reservas Marinas para una mejor protección de su fauna #MasReservaMasVida #GalápagosProtegido @ComunicacionEc @notimundoec https://t.co/wpyCSHvCu5
1482527776171302912,"@patriotaEcuador @LassoGuillermo De donde sacas eso?
El Presidente Lasso dijo que va a vetar esa ley, mejor informarse antes de hablar"
1482527546260471810,@CeciliaNarvez3 @LeoLeo_22 @DaroFer42 @ferpedx @dawnwtravel @CelebrityCruise @TravelBestBets @LassoGuillermo @MMontalvoEC @lahoraecuador El presidente si trabaja por un mejor Ecuador y lo demuestra con hechos . #MasReservaMasVida #GalápagosProtegido @LassoGuillermo https://t.co/9hWKi3SApo
1482524378663432195,@LeoLeo_22 @DaroFer42 @SolisSergio5 @elcomerciocom @LassoGuillermo @AlexandraVelaP El mejor presidente que podemos tener siempre cuidando a las Galápagos.. #MasReservaMasVida #GalápagosProtegido @LassoGuillermo https://t.co/OOyxEK9Xgi
1482504561814347777,"@EUAmbEcuador @LassoGuillermo @GustavoManriq_M @juancaholguin Felicidades Presidente lasso hoy  se dio a conocer una gran noticia y la mejor decisión de nombrar al ing.Joan Daniel como ministro del CGREG que el hombre cubrió toda necesidad de Galápagos.#MasReservaMasVida
#GalápagosProtegido @LassoGuillermo @MLAlcivar https://t.co/iAMWppVGpv"
1482053759614214145,"Por ustedes, queridos jóvenes, y bajo el liderazgo del presidente @LassoGuillermo, estamos transformando la Senescyt, promoviendo políticas que amplíen sus oportunidades de acceder a una mejor formación superior. ¡La educación es el pilar del desarrollo del 🇪🇨!

#JuntosLoLogramos https://t.co/0Wrt42Zpto"
1482479457382572032,@LeoLeo_22 @Juanchi12ga @revistavistazo @LassoGuillermo @diegoordonezg @teleSURtv @MLAlcivar Vamos por buen camino con el presidente @LassoGuillermo las Galápagos están mejor.. #MasReservaMasVida #GalápagosProtegido https://t.co/FFiBoD1gym
1482479145091321860,"@EPPETROECUADOR Los ecuatorianos obtendremos lo que el presidente @LassoGuillermo ofreció en campaña, duplicar la producción del petróleo y con ello tener mejor sistema salud, de educación, vías, etc de alta calidad!.."
1482477674216005636,@LeoLeo_22 @CeciliaNarvez3 @DaroFer42 @SolisSergio5 @ECUADORCHEQUEA @LassoGuillermo @carlosjijon El presidente @LassoGuillermo trabajo para que las Galápagos estén cada día mejor eso hay que agradecerlo..  #MasReservaMasVida #GalapagosProtegido https://t.co/SoGEeYYVDL
1482475119306059777,"@Patipa66 @Juanchi12ga @revistavistazo @LassoGuillermo @diegoordonezg @teleSURtv @MLAlcivar Tenemos el mejor país del mundo y las Galápagos hay que cuidarlas, apoyo al presidente @LassoGuillermo por esta decisión.  #MasReservaMasVida #GalápagosProtegido https://t.co/lrQd6nk8yf"
1482469979832426498,"@CarlaCardenasR @equairECU @gabisommerfeld @minturgalapagos @parquegalapagos @CGGalapagos Felicidades Presidente lasso hoy  se dio a conocer una gran noticia y la mejor decisión de nombrar al ing.Joan Daniel como ministro del CGREG que el hombre cubrió toda necesidad de Galápagos.#MasReservaMasVida
#GalápagosProtegido @LassoGuillermo @MLAlcivar https://t.co/sPvPwC4bwu"
1482452966166650888,"@Efuentesec @LassoGuillermo @ABorreroVega @Salud_Ec Esta asalariada mujer además de ingnorante en el mejor de la salud escolar, docente y administrativa, es corrupta, debe ser enjuiciada, sentenciada y encarcelada, ayer el presidente Lasso en entrevistado por Ecuavisa, afirmaba que la salud comunitaria estaba por encima de todo."
1482440788453863425,"@EUAmbEcuador @LassoGuillermo @GustavoManriq_M @juancaholguin Felicidades Presidente lasso hoy  se dio a conocer una gran noticia y la mejor decisión de nombrar al ing.Joan Daniel como ministro del CGREG que el hombre cubrió toda necesidad de Galápagos.#MasReservaMasVida
#GalápagosProtegido @LassoGuillermo @MLAlcivar https://t.co/IR572FjSaM"
1482413332338515969,"@IvanDuque @LassoGuillermo @COP26 @LassoGuillermo el mejor presidente que tenemos, el si ve por las necesidades del pueblo, de la fauna y flora estamos comprometidos con la naturaleza 
 #MasReservaMasVida #GalálapagosProtegido 
@ComunicacionEc https://t.co/8eBQygPEta"
1482411773433155586,"@infobaeamerica Felicidades Presidente lasso hoy  se dio a conocer una gran noticia y la mejor decisión de nombrar al ing.Joan Daniel como ministro del CGREG que el hombre cubrió toda necesidad de Galápagos.#MasReservaMasVida
#GalápagosProtegido @LassoGuillermo @MLAlcivar https://t.co/wZHAuk9noh"
1482402233803231238,"@ComunicacionEc Hemos hecho una elección consciente de nuestro gobernante el señor presidente @LassoGuillermo es la mejor opción que hemos elegido como nuestro presidente
#MasReservaMasVida
#GalápagosProtegido
@lahoraec
@eluniversocom https://t.co/1NENQpEpuP"
1482378744467791874,@juancaholguin @LassoGuillermo @CancilleriaEc @Presidencia_Ec @Ambiente_Ec @ComunicacionEc @CRcancilleria FMI ello sabes el mejor presidente es correa así q lasso sea perro de FMI nunca lo van alzar https://t.co/cahnhrynSk
1482359059051425794,@LassoGuillermo @DeporteEc ESO YA LO HIZO EL MEJOR PRESIDENTE QUE HA TENIDO EL ECUADOR EN TODA SU HISTORIA EL ECONOMISTA RAFAEL CORREA DELGADO; EL MISMO QUE TODAVÍA LES TIENE ASUSTADOS
1482358499560542214,"@juancaholguin @Gonzalo44564179 @BillClinton @LassoGuillermo @USembassyEC @CancilleriaEc Un 'testigo de honor' de la calidad de Bill Clinton, un hombre relacionado al difunto acosador sexual Jeffrey Epstein, a criterio del responsable de la política exterior del Ecuador era lo mejor para la ceremonia, al fin y al cabo: ¡El 'fulano' es un ex Presidente de los EE.UU.!"
1482352349196791814,"@LassoGuillermo es tan malo como presidente, que al final es la mejor ayuda para él @MashiRafael. Ahora hasta los Anticorreistas creen que con Correa estábamos mejor. 🤷🏽‍♂️🤷🏽‍♂️🤣🤣"
1482785463639449607,"Super chévere Sr @LassoGuillermo, ahí van 10 nuevos ricos con charoLASSOS de caramelos, seguro que tendrán en pocos meses dinero para viajar por todo #Ecuador, con refrigeradora nueva y llena, libros y ropa para sus hijos y seguro ahorrar en el banco ""lo mejor estar por venir"" https://t.co/rMWiirACVy"
1482801247870726149,"@MashiRafael Pero el Plan ""Ecuador is Open for Business"" de @LassoGuillermo confirma que la Refineria del Pasifico y todas las obras de CORREA son lo mejor para atraer INVERSION https://t.co/ZyDiWxj4Yv"
1482698900020596737,"@NotiViralesEc @LassoGuillermo  este man ni le eso
Ni le importa lo que pase lo que quiere es evadir impuestos siendo presidente tanto millones que tendrá este banquero que invierta también para Ecuador armar a la policía por qué el delincuente está más capacitado y mejor armado"
1482358499560542214,"@juancaholguin @Gonzalo44564179 @BillClinton @LassoGuillermo @USembassyEC @CancilleriaEc Un 'testigo de honor' de la calidad de Bill Clinton, un hombre relacionado al difunto acosador sexual Jeffrey Epstein, a criterio del responsable de la política exterior del Ecuador era lo mejor para la ceremonia, al fin y al cabo: ¡El 'fulano' es un ex Presidente de los EE.UU.!"
1482105589383811079,"@LuchoSuarez60 @Presidencia_Ec @Ambiente_Ec @parquegalapagos @GustavoManriq_M @Mas_Galapagos @max_bello_m @robertoochoahe @CI_Ecuador @FrenteInsularR1 @SylviaEarle Una vez más nuestro presidente @LassoGuillermo demuestra a todo su pueblo de Ecuador que lo que se promete se cumple, juntos por un mejor bienestar para la provincia de Galápagos! @CancilleriaEc #MasReservaMasVida #GalápagosProtegido"
1481652709061058572,"Pero si hay recursos para un equipo del Banco de Guayaquil, de @LassoGuillermo.
Ya entienden por qué un banquero #Offshore ambicioso, con dinero en paraísos fiscales, no era lo mejor para #Ecuador? https://t.co/6zHrmSMZqT"
1481627251699507202,@RadioHuancavilk @parosemena Todo lo q va a realizar no sirve para nada pirq hay una ley COIP q no ayuda a poner años de cárcel a los delincuencia asesinatos droga así de simple mejor q le díga a @LassoGuillermo ya es hora de modificar la ley COIP #Ecuador
1479860467506069509,"@JanesitaSantos @VillaFernando_ Ecuador tiene 3 actores políticos que en este momento están dando lo mejor que tienen para sacar el país adelante.
@LassoGuillermo  
@DianaSalazarM2 
@VillaFernando_ 
Mis oraciones están con estos tres importantes actores políticos del momento.
¡DIOS LOS BENDIGA! 🙏"
1480019960114130945,"@RosaMartz_z @GoberLoja @LassoGuillermo @CesarRohon @LassoGuillermo Dando todo lo mejor de el para un mejor vivir a todo los ciudadanos de nuestro país Ecuador cumpliendo siempre, la reactivación económica  es un hecho #JuntosCumplimos #CreditoDeLasOportunidades  @CesarRohon"
1480002203234586625,#JuntosCumplimos seguimos avanzando en temas de economía crédito al 1% @LassoGuillermo cumple con la agricultura eres un hombre que solo quieres lo mejor para nuestro gran país ecuador @CancilleriaEc #CréditoDeLasOportunidades
1479996343120707591,@Mrcognzl @LassoGuillermo @DonosoEcuador Opciones que se pueden aprovechar con estos #CréditoDeLasOportunidades y sacar lo mejor para que en Ecuador tengamos una reactivación económica bastante fluida para todos #JuntosCumplimos @LassoGuillermo @CancilleriaEc
1479992139052462087,"@MiguelRqw @PlanificacionEc @LassoGuillermo @simoncueva Cada día vamos a lograr la reactivacion económica  de nuestro bello Ecuador, ecuador somos todos #JuntosCumplimos presidente @LassoGuillermo eres un hombre que solo quere lo mejor para nuestro país #CréditoDeLasOportunidades @Vice_Ec"
1479989119124135939,"@CarmenJuliaLoc @DonosoEcuador @LassoGuillermo Trabajamos unidos por la reactivación económica de nuestro país, crédito al 1% eres un hombre que solo quieres lo mejor para nuestro ecuador @LassoGuillermo
@simoncueva #JuntosCumplimos
#CréditoDeLasOportunidades"
1479951050367029250,"@Eduardo70qw @JuL0pez0 @Efuentesec @LassoGuillermo @Edu_Bonilla La reactivacion económica del país es gracias al presidente @LassoGuillermo nuestro ecuador estara con mayor fuerza, todos vamos dando lo mejor  para recuperar la economía del país crédito al 1% para todas las familias
#CreditoDeLasOportunidades
#JuntosCumplimos
@simoncueva"
1479950235799535619,"@Eduardo70qw @AndrsGarcas3 @ZamoDanila @bestrebornista @DonReborn2 @LassoGuillermo @CesarRohon @Edu_Bonilla La reactivacion económica del país es gracias al presidente @LassoGuillermo ecuador estara con mayor fuerza todos vamos dando lo mejor  para recuperar la economía del país 
#CreditoDeLasOportunidades
#JuntosCumplimos
@simoncueva"
1479949496213774336,"@Eduardo70qw @Gar97Mar @JulioCesarUV @LassoGuillermo @Edu_Bonilla La reactivacion económica del país sera con mayor fuerza todos vamos dando lo mejor  para recuperar la economía de nuestro bello país. Ecuador somos todos 
@LassoGuillermo
#CreditoDeLasOportunidades
#JuntosCumplimos
@simoncueva"
1479948637627199489,@JuL0pez0 @Efuentesec @LassoGuillermo @LassoGuillermo Eres un hombre que solo quiere lo mejor para nuestro país gracias por la reactivación económica crédito al 1% ecuador somos todos presidente #JuntosCumplimos #CréditoDeLasOportunidades @Edu_Bonilla
1479914650917650437,"@DefenseEcu @LassoGuillermo Defendiendo lo bueno y arreglando lo malo, #JuntosCumplimos @LassoGuillermo. Un incremento en las ventas que promete catapultar a nuestro Ecuador a una mejor reactivación económica, una nueva era, un mejor futuro para todos 👏👏 #CréditoDeLasOportunidades"
